PeriodStartUTC0,TemperatureAir,RelativeHumidity,NetRadiation,PAR,CMP,CMPRefl,TemperatureSoil5cm,TemperatureSoil10cm,TemperatureSoil30cm,SoilMoisture
2020-04-05T11:00:00.000000Z,6.68,32.5,335.3,1160.94,616.98,108.14,1.25,1.11,1.24,0.39891149131758485
2020-04-05T11:30:00.000000Z,6.55,31.7,314.01,1118.95,590.88,105.05,1.66,1.26,1.31,0.39891149131758485
2020-04-05T12:00:00.000000Z,6.96,31.3,288.05,1057.96,553.31,99.12,2.12,1.46,1.39,0.39891149131758485
2020-04-05T12:30:00.000000Z,6.83,31.2,278.34,1027.97,536.75,99.04,2.53,1.68,1.49,0.39891149131758485
2020-04-05T13:00:00.000000Z,6.95,32.2,228.65,917.37,471.03,88.97,2.88,1.92,1.6,0.398135280857113
2020-04-05T13:30:00.000000Z,6.82,35.5,141.68,686.63,340.31,65.5,3.09,2.13,1.71,0.398135280857113
2020-04-05T14:00:00.000000Z,6.81,36.7,141.47,702.46,348.08,71.46,3.22,2.32,1.82,0.398135280857113
2020-04-05T14:30:00.000000Z,6.56,36.9,83.22,543.18,258.47,61.62,3.25,2.46,1.92,0.398135280857113
2020-04-05T15:00:00.000000Z,6.09,40.5,26.99,356.89,162.93,42.21,3.2,2.57,2.02,0.398135280857113
2020-04-05T15:30:00.000000Z,4.84,42.9,-20.44,178.26,77.87,18.58,3.09,2.64,2.09,0.397361377393167
2020-04-05T16:00:00.000000Z,3.42,47.8,-32.77,106.61,43.75,8.27,2.91,2.67,2.16,0.397361377393167
2020-04-05T16:30:00.000000Z,2.34,54.2,-36.75,63.55,25.11,4.44,2.7,2.68,2.2,0.397361377393167
2020-04-05T17:00:00.000000Z,1.41,55.4,-43.9,15.37,1.9,-0.07,2.47,2.64,2.23,0.397361377393167
2020-04-05T17:30:00.000000Z,0.78,56.4,-40.29,1.28,-3.43,-0.69,2.27,2.58,2.24,0.397361377393167
2020-04-05T18:00:00.000000Z,0.87,63.3,-34.22,-0.14,-3.36,-0.62,2.09,2.5,2.24,0.397361377393167
2020-04-05T18:30:00.000000Z,1.16,66.9,-25.87,-0.09,-2.45,-0.44,1.93,2.42,2.22,0.397361377393167
2020-04-05T19:00:00.000000Z,1.09,73.5,-23.25,-0.13,-2.5,-0.53,1.81,2.33,2.2,0.397361377393167
2020-04-05T19:30:00.000000Z,1.47,72.9,-14.19,-0.06,-1.2,-0.11,1.72,2.26,2.17,0.397361377393167
2020-04-05T20:00:00.000000Z,2.11,76.4,-8.77,-0.06,-0.66,-0.06,1.67,2.19,2.14,0.397361377393167
2020-04-05T20:30:00.000000Z,2.32,76.8,-12.47,0.03,-1.03,0.33,1.64,2.13,2.1,0.39658975025069676
2020-04-05T21:00:00.000000Z,2.43,79.7,-12.08,-0.07,-0.97,0.67,1.64,2.09,2.07,0.39658975025069676
2020-04-05T21:30:00.000000Z,2.63,80.2,-10.84,0.13,-0.63,0.78,1.67,2.06,2.03,0.39658975025069676
2020-04-05T22:00:00.000000Z,2.74,83.3,-9.02,-0.13,-0.55,0.59,1.74,2.06,2.01,0.39658975025069676
2020-04-05T22:30:00.000000Z,2.88,82.7,-9.88,-0.05,-0.58,0.57,1.82,2.06,1.98,0.39658975025069676
2020-04-05T23:00:00.000000Z,3.23,85.7,-8.06,-0.15,-0.5,0.41,1.88,2.06,1.96,0.39658975025069676
2020-04-05T23:30:00.000000Z,3.44,87.7,-10.17,-0.11,-0.64,0.42,1.94,2.07,1.95,0.39658975025069676
2020-04-06T00:00:00.000000Z,3.37,86.7,-12.62,-0.01,-0.94,0.44,1.98,2.08,1.93,0.39658975025069676
2020-04-06T00:30:00.000000Z,3.18,88.4,-7.97,-0.02,-0.7,0.19,1.98,2.09,1.92,0.39658975025069676
2020-04-06T01:00:00.000000Z,3.16,88.5,-9.16,-0.02,-0.72,0.17,1.98,2.09,1.92,0.39658975025069676
2020-04-06T01:30:00.000000Z,3.24,87.3,-8.29,-0.24,-0.77,0.04,1.98,2.09,1.91,0.39658975025069676
2020-04-06T02:00:00.000000Z,2.71,89.1,-25.26,-0.05,-2.18,0.36,1.94,2.08,1.9,0.39658975025069676
2020-04-06T02:30:00.000000Z,2.23,85.7,-17.95,-0.01,-1.35,0.4,1.85,2.07,1.9,0.39658975025069676
2020-04-06T03:00:00.000000Z,2.04,88.1,-17.75,0.62,-0.8,0.46,1.76,2.04,1.89,0.39658975025069676
2020-04-06T03:30:00.000000Z,1.8,82.2,-31.93,11.36,3.27,1.92,1.68,2.01,1.88,0.39658975025069676
2020-04-06T04:00:00.000000Z,1.45,85.7,-21.15,50.95,24.11,5.57,1.6,1.99,1.87,0.39658975025069676
2020-04-06T04:30:00.000000Z,1.96,86.9,-8.02,115.48,56.09,11.14,1.55,1.95,1.86,0.39658975025069676
2020-04-06T05:00:00.000000Z,2.74,92.6,17.16,217.34,106.25,18.17,1.53,1.9,1.84,0.39658975025069676
2020-04-06T05:30:00.000000Z,4.13,96.1,43.99,352.33,175.96,27.96,1.62,1.86,1.82,0.39658975025069676
2020-04-06T06:00:00.000000Z,5.76,91.0,63.15,481.49,239.89,37.08,1.91,1.85,1.81,0.3958203691069304
2020-04-06T06:30:00.000000Z,7.47,82.3,47.8,596.73,298.29,49.82,2.35,1.9,1.8,0.3958203691069304
2020-04-06T07:00:00.000000Z,8.93,77.0,78.02,713.31,362.48,61.54,2.89,2.02,1.8,0.3958203691069304
2020-04-06T07:30:00.000000Z,8.5,75.4,102.03,683.14,346.08,59.06,3.42,2.19,1.82,0.3958203691069304
2020-04-06T08:00:00.000000Z,8.09,77.2,164.52,731.87,372.09,62.98,3.88,2.41,1.86,0.3958203691069304
2020-04-06T08:30:00.000000Z,8.91,72.3,249.76,936.89,487.23,83.5,4.31,2.63,1.92,0.3958203691069304
2020-04-06T09:00:00.000000Z,9.88,68.7,252.87,935.82,485.2,82.51,4.73,2.86,2.0,0.3958203691069304
2020-04-06T09:30:00.000000Z,10.92,62.4,265.73,971.89,502.52,84.76,5.19,3.1,2.09,0.3950532039891317
2020-04-06T10:00:00.000000Z,11.48,60.7,294.91,1052.89,544.08,91.6,5.66,3.36,2.2,0.3950532039891317
2020-04-06T10:30:00.000000Z,12.36,53.4,342.29,1198.95,621.77,105.42,6.2,3.62,2.32,0.3942882252723865
2020-04-06T11:00:00.000000Z,12.69,45.5,309.21,1111.91,576.93,100.25,6.63,3.91,2.46,0.3942882252723865
2020-04-06T11:30:00.000000Z,12.81,43.8,298.15,1071.04,553.84,96.93,6.86,4.19,2.6,0.3942882252723865
2020-04-06T12:00:00.000000Z,12.73,46.5,300.83,1091.56,566.4,102.1,7.08,4.45,2.76,0.3942882252723865
2020-04-06T12:30:00.000000Z,12.04,47.4,213.1,856.72,439.43,80.93,7.19,4.68,2.92,0.3942882252723865
2020-04-06T13:00:00.000000Z,10.52,55.5,153.68,655.61,330.95,60.56,7.14,4.89,3.08,0.393525403677391
2020-04-06T13:30:00.000000Z,10.02,56.1,168.86,680.74,344.04,63.52,7.12,5.04,3.23,0.393525403677391
2020-04-06T14:00:00.000000Z,8.54,65.1,103.0,507.58,253.85,48.1,7.11,5.17,3.36,0.39276471026825277
2020-04-06T14:30:00.000000Z,8.52,65.5,157.91,677.22,343.62,76.01,7.03,5.26,3.48,0.39276471026825277
2020-04-06T15:00:00.000000Z,8.41,64.4,78.96,480.08,238.65,59.8,6.95,5.32,3.59,0.39276471026825277
2020-04-06T15:30:00.000000Z,7.59,65.1,20.08,310.52,156.19,48.21,6.72,5.36,3.67,0.39276471026825277
2020-04-06T16:00:00.000000Z,7.09,67.0,-15.11,178.31,90.27,32.32,6.37,5.35,3.74,0.39276471026825277
2020-04-06T16:30:00.000000Z,6.25,69.0,-53.26,70.26,23.84,4.69,5.99,5.3,3.79,0.39276471026825277
2020-04-06T17:00:00.000000Z,5.31,70.1,-60.98,24.92,5.54,1.38,5.59,5.2,3.83,0.39276471026825277
2020-04-06T17:30:00.000000Z,4.21,68.5,-62.89,3.0,-3.75,-0.32,5.18,5.08,3.84,0.39276471026825277
2020-04-06T18:00:00.000000Z,4.01,68.3,-64.69,0.11,-5.12,-0.49,4.79,4.94,3.84,0.39276471026825277
2020-04-06T18:30:00.000000Z,4.68,65.9,-67.67,0.01,-4.94,-0.47,4.44,4.77,3.82,0.39276471026825277
2020-04-06T19:00:00.000000Z,4.79,64.0,-67.35,0.01,-5.03,-0.55,4.16,4.61,3.79,0.39200611645027106
2020-04-06T19:30:00.000000Z,4.89,62.2,-68.42,0.03,-4.83,-0.48,3.93,4.45,3.75,0.39200611645027106
2020-04-06T20:00:00.000000Z,4.96,63.8,-67.19,-0.11,-5.0,-0.67,3.72,4.3,3.7,0.39200611645027106
2020-04-06T20:30:00.000000Z,5.1,60.7,-68.32,-0.02,-5.02,-0.68,3.54,4.16,3.65,0.39200611645027106
2020-04-06T21:00:00.000000Z,5.03,63.4,-68.49,-0.01,-4.86,-0.57,3.38,4.03,3.59,0.39200611645027106
2020-04-06T21:30:00.000000Z,4.61,61.5,-63.91,-0.08,-5.18,-0.76,3.23,3.91,3.54,0.39200611645027106
2020-04-06T22:00:00.000000Z,4.72,64.8,-64.27,-0.05,-4.65,-0.57,3.08,3.79,3.48,0.39200611645027106
2020-04-06T22:30:00.000000Z,5.27,63.9,-66.41,0.03,-4.54,-0.53,2.97,3.68,3.42,0.39200611645027106
2020-04-06T23:00:00.000000Z,5.0,61.6,-62.72,-0.23,-5.03,-0.77,2.88,3.58,3.36,0.39200611645027106
2020-04-06T23:30:00.000000Z,5.53,60.5,-62.36,0.07,-4.53,-0.65,2.77,3.49,3.3,0.39200611645027106
2020-04-07T00:00:00.000000Z,6.69,58.6,-65.6,0.08,-4.55,-0.64,2.7,3.4,3.24,0.39200611645027106
2020-04-07T00:30:00.000000Z,6.79,56.5,-63.6,-0.03,-4.68,-0.71,2.68,3.32,3.19,0.39200611645027106
2020-04-07T01:00:00.000000Z,6.81,57.3,-60.58,0.05,-4.56,-0.81,2.64,3.26,3.14,0.39200611645027106
2020-04-07T01:30:00.000000Z,6.5,60.5,-63.14,0.04,-4.54,-0.66,2.6,3.2,3.09,0.39200611645027106
2020-04-07T02:00:00.000000Z,5.84,65.3,-63.15,-0.12,-4.96,-0.75,2.56,3.15,3.04,0.39200611645027106
2020-04-07T02:30:00.000000Z,5.38,64.9,-60.66,-0.05,-5.41,-0.91,2.48,3.1,3.0,0.39200611645027106
2020-04-07T03:00:00.000000Z,4.61,69.1,-57.05,1.61,-4.43,-0.79,2.37,3.05,2.96,0.39200611645027106
2020-04-07T03:30:00.000000Z,4.79,70.4,-55.93,17.06,2.04,0.33,2.29,2.99,2.92,0.39200611645027106
2020-04-07T04:00:00.000000Z,4.84,74.2,-42.21,71.01,35.82,10.59,2.24,2.93,2.88,0.39200611645027106
2020-04-07T04:30:00.000000Z,5.23,77.0,-29.72,167.87,93.93,25.84,2.25,2.87,2.84,0.39200611645027106
2020-04-07T05:00:00.000000Z,5.97,76.7,-13.9,294.83,157.5,32.16,2.37,2.84,2.8,0.39200611645027106
2020-04-07T05:30:00.000000Z,6.66,73.8,17.62,428.28,224.72,43.47,2.58,2.83,2.77,0.39200611645027106
2020-04-07T06:00:00.000000Z,7.2,72.9,60.26,564.84,298.32,56.03,2.91,2.86,2.74,0.39200611645027106
2020-04-07T06:30:00.000000Z,7.83,70.1,106.8,677.06,361.75,69.87,3.22,2.92,2.72,0.39200611645027106
2020-04-07T07:00:00.000000Z,8.16,69.6,152.21,778.02,418.43,79.72,3.57,3.02,2.72,0.39200611645027106
2020-04-07T07:30:00.000000Z,8.64,66.7,194.26,869.0,468.23,85.33,3.95,3.16,2.73,0.39200611645027106
2020-04-07T08:00:00.000000Z,8.99,66.9,249.4,951.79,512.76,89.8,4.38,3.32,2.76,0.39124959396775294
2020-04-07T08:30:00.000000Z,9.57,63.1,286.07,1018.02,548.04,95.42,4.82,3.51,2.81,0.39124959396775294
2020-04-07T09:00:00.000000Z,10.36,62.0,304.24,1065.32,570.21,98.36,5.31,3.73,2.88,0.39124959396775294
2020-04-07T09:30:00.000000Z,10.7,60.3,316.7,1099.16,585.82,101.3,5.82,3.97,2.97,0.390495114901817
2020-04-07T10:00:00.000000Z,10.83,59.5,321.94,1117.81,594.45,103.89,6.3,4.22,3.08,0.390495114901817
2020-04-07T10:30:00.000000Z,10.95,60.1,324.48,1129.63,597.3,105.29,6.74,4.49,3.2,0.390495114901817
2020-04-07T11:00:00.000000Z,9.93,64.7,213.8,781.54,399.92,68.56,7.07,4.74,3.32,0.390495114901817
2020-04-07T11:30:00.000000Z,8.04,70.7,45.29,221.65,100.44,15.52,7.15,4.99,3.46,0.390495114901817
2020-04-07T12:00:00.000000Z,6.97,77.9,15.65,124.51,52.14,8.13,6.95,5.18,3.59,0.3897426516682132
2020-04-07T12:30:00.000000Z,6.21,82.4,-14.81,86.52,33.03,6.11,6.67,5.28,3.71,0.3897426516682132
2020-04-07T13:00:00.000000Z,5.57,92.0,12.16,120.63,49.35,6.7,6.41,5.25,3.8,0.3897426516682132
2020-04-07T13:30:00.000000Z,5.55,92.4,21.1,151.3,65.15,8.33,6.26,5.27,3.88,0.3897426516682132
2020-04-07T14:00:00.000000Z,5.57,93.9,22.33,151.15,66.46,8.39,6.18,5.24,3.93,0.3897426516682132
2020-04-07T14:30:00.000000Z,5.91,91.7,29.21,168.74,78.78,10.18,6.16,5.22,3.97,0.3897426516682132
2020-04-07T15:00:00.000000Z,6.08,91.9,-4.38,51.74,22.02,2.88,6.13,5.21,4.0,0.3897426516682132
2020-04-07T15:30:00.000000Z,5.8,90.2,-7.21,28.9,11.64,1.81,6.0,5.21,4.02,0.3897426516682132
2020-04-07T16:00:00.000000Z,5.23,93.4,-9.32,21.27,8.59,1.72,5.84,5.18,4.04,0.3897426516682132
2020-04-07T16:30:00.000000Z,4.84,90.9,-15.94,14.68,5.65,1.55,5.66,5.13,4.05,0.3897426516682132
2020-04-07T17:00:00.000000Z,4.87,92.6,-14.76,9.47,7.01,2.07,5.48,5.08,4.06,0.3897426516682132
2020-04-07T17:30:00.000000Z,5.1,90.5,-23.4,2.85,2.23,0.96,5.32,5.02,4.06,0.3897426516682132
2020-04-07T18:00:00.000000Z,5.35,90.1,-49.78,0.01,-2.54,0.36,5.18,4.96,4.05,0.3897426516682132
2020-04-07T18:30:00.000000Z,5.16,84.4,-65.75,0.08,-4.56,0.28,4.98,4.91,4.04,0.3897426516682132
2020-04-07T19:00:00.000000Z,5.04,86.3,-66.99,-0.2,-4.98,0.06,4.74,4.83,4.03,0.3897426516682132
2020-04-07T19:30:00.000000Z,4.98,81.0,-68.29,0.02,-5.25,0.15,4.5,4.74,4.01,0.3897426516682132
2020-04-07T20:00:00.000000Z,5.1,79.2,-81.93,0.01,-5.53,0.25,4.29,4.63,3.98,0.3897426516682132
2020-04-07T20:30:00.000000Z,5.01,72.9,-86.16,-0.04,-5.8,0.13,4.11,4.52,3.95,0.3897426516682132
2020-04-07T21:00:00.000000Z,4.6,72.8,-78.23,-0.09,-6.16,-0.11,3.92,4.41,3.91,0.38899217701514477
2020-04-07T21:30:00.000000Z,4.17,68.4,-74.31,-0.17,-6.2,-0.23,3.71,4.31,3.86,0.3897426516682132
2020-04-07T22:00:00.000000Z,4.04,70.3,-76.85,-0.07,-5.88,-0.18,3.5,4.19,3.82,0.3897426516682132
2020-04-07T22:30:00.000000Z,4.24,64.6,-83.63,-0.14,-5.68,-0.34,3.3,4.08,3.77,0.3897426516682132
2020-04-07T23:00:00.000000Z,3.84,63.7,-77.07,-0.04,-6.06,-0.35,3.14,3.96,3.71,0.3897426516682132
2020-04-07T23:30:00.000000Z,3.03,65.3,-72.0,-0.06,-6.1,-0.21,2.98,3.85,3.66,0.3897426516682132
2020-04-08T00:00:00.000000Z,2.71,66.3,-69.89,-0.09,-5.98,-0.21,2.85,3.75,3.6,0.3897426516682132
2020-04-08T00:30:00.000000Z,1.81,66.3,-64.88,-0.07,-6.17,-0.43,2.73,3.64,3.54,0.3897426516682132
2020-04-08T01:00:00.000000Z,0.08,69.5,-61.62,0.02,-5.95,-0.36,2.6,3.54,3.48,0.3897426516682132
2020-04-08T01:30:00.000000Z,-0.81,66.3,-60.62,0.05,-5.44,-0.14,2.48,3.44,3.42,0.3897426516682132
2020-04-08T02:00:00.000000Z,-1.15,67.4,-50.89,-0.09,-5.32,0.0,2.34,3.34,3.36,0.3897426516682132
2020-04-08T02:30:00.000000Z,-1.72,69.4,-56.99,-0.03,-5.22,0.27,2.2,3.24,3.3,0.3897426516682132
2020-04-08T03:00:00.000000Z,-1.73,69.3,-55.14,3.08,-1.8,1.57,2.07,3.13,3.24,0.3897426516682132
2020-04-08T03:30:00.000000Z,-2.03,71.4,-46.14,29.07,11.87,5.39,1.94,3.03,3.18,0.3897426516682132
2020-04-08T04:00:00.000000Z,-1.45,76.5,-24.82,113.49,67.53,27.73,1.84,2.93,3.13,0.3897426516682132
2020-04-08T04:30:00.000000Z,-0.14,85.3,-12.32,230.02,123.96,36.69,1.78,2.82,3.07,0.3897426516682132
2020-04-08T05:00:00.000000Z,1.29,93.2,18.34,391.88,209.15,33.87,1.76,2.73,3.02,0.3897426516682132
2020-04-08T05:30:00.000000Z,3.83,82.3,55.34,487.9,246.12,35.1,1.77,2.66,2.96,0.3897426516682132
2020-04-08T06:00:00.000000Z,5.53,75.5,59.67,606.36,309.24,43.79,1.85,2.6,2.91,0.3897426516682132
2020-04-08T06:30:00.000000Z,7.01,66.2,94.13,625.76,324.43,47.05,2.04,2.57,2.86,0.3897426516682132
2020-04-08T07:00:00.000000Z,7.72,64.6,153.57,700.44,367.68,54.4,2.46,2.6,2.82,0.3897426516682132
2020-04-08T07:30:00.000000Z,8.56,56.6,196.86,807.46,429.18,63.85,3.02,2.71,2.8,0.3897426516682132
2020-04-08T08:00:00.000000Z,9.27,53.9,270.6,968.04,520.32,79.75,3.58,2.89,2.79,0.3897426516682132
2020-04-08T08:30:00.000000Z,9.07,53.5,282.15,986.87,528.49,85.0,4.1,3.11,2.81,0.3897426516682132
2020-04-08T09:00:00.000000Z,9.41,58.0,303.85,1051.93,562.68,93.44,4.59,3.34,2.86,0.3897426516682132
2020-04-08T09:30:00.000000Z,9.72,59.5,319.07,1093.77,585.09,98.85,5.1,3.59,2.93,0.3897426516682132
2020-04-08T10:00:00.000000Z,10.29,57.0,330.1,1120.93,597.51,102.89,5.63,3.84,3.02,0.38899217701514477
2020-04-08T10:30:00.000000Z,10.57,51.9,336.82,1149.13,608.75,105.65,6.08,4.1,3.12,0.38899217701514477
2020-04-08T11:00:00.000000Z,10.31,55.2,334.02,1144.4,602.73,105.72,6.44,4.36,3.23,0.38899217701514477
2020-04-08T11:30:00.000000Z,10.1,56.0,296.64,1054.54,552.84,98.61,6.69,4.61,3.36,0.3882436640210907
2020-04-08T12:00:00.000000Z,10.31,55.8,295.47,1060.8,557.34,101.84,6.84,4.83,3.48,0.3882436640210907
2020-04-08T12:30:00.000000Z,10.14,54.0,260.38,974.77,507.68,94.03,6.91,5.02,3.61,0.3882436640210907
2020-04-08T13:00:00.000000Z,9.51,59.2,204.54,813.57,417.64,78.44,6.95,5.19,3.74,0.3882436640210907
2020-04-08T13:30:00.000000Z,9.33,60.8,167.73,716.01,363.29,69.19,6.98,5.33,3.86,0.3882436640210907
2020-04-08T14:00:00.000000Z,9.14,63.8,127.99,620.73,311.58,62.36,6.97,5.44,3.97,0.3882436640210907
2020-04-08T14:30:00.000000Z,8.84,62.2,83.75,483.35,239.99,52.9,6.87,5.52,4.07,0.3882436640210907
2020-04-08T15:00:00.000000Z,8.27,63.9,28.37,277.11,136.88,26.84,6.71,5.56,4.15,0.387497086092643
2020-04-08T15:30:00.000000Z,7.82,64.8,2.83,162.48,79.71,13.81,6.54,5.57,4.23,0.387497086092643
2020-04-08T16:00:00.000000Z,7.63,66.1,-13.74,89.04,42.65,7.34,6.35,5.56,4.28,0.387497086092643
2020-04-08T16:30:00.000000Z,7.49,65.7,-25.59,45.98,21.47,3.82,6.13,5.52,4.32,0.387497086092643
2020-04-08T17:00:00.000000Z,7.19,67.9,-39.6,18.61,6.42,1.26,5.9,5.47,4.35,0.387497086092643
2020-04-08T17:30:00.000000Z,6.92,68.3,-53.6,2.81,-2.47,-0.22,5.65,5.4,4.36,0.387497086092643
2020-04-08T18:00:00.000000Z,6.57,70.7,-61.63,0.07,-4.41,-0.42,5.38,5.31,4.35,0.387497086092643
2020-04-08T18:30:00.000000Z,6.42,69.5,-56.1,-0.03,-3.9,-0.44,5.11,5.21,4.34,0.387497086092643
2020-04-08T19:00:00.000000Z,6.68,68.5,-55.03,0.08,-3.88,-0.44,4.91,5.09,4.32,0.387497086092643
2020-04-08T19:30:00.000000Z,6.67,66.4,-49.8,0.0,-3.74,-0.49,4.73,4.98,4.29,0.387497086092643
2020-04-08T20:00:00.000000Z,6.92,66.3,-41.22,-0.01,-3.04,-0.49,4.59,4.88,4.26,0.387497086092643
2020-04-08T20:30:00.000000Z,6.92,65.0,-41.57,-0.15,-3.09,-0.54,4.49,4.78,4.22,0.387497086092643
2020-04-08T21:00:00.000000Z,7.01,66.7,-35.85,0.09,-2.62,-0.42,4.42,4.69,4.18,0.387497086092643
2020-04-08T21:30:00.000000Z,7.07,66.1,-15.29,-0.02,-1.41,-0.41,4.38,4.62,4.14,0.387497086092643
2020-04-08T22:00:00.000000Z,7.25,67.7,-18.08,-0.09,-1.57,-0.26,4.39,4.56,4.1,0.387497086092643
2020-04-08T22:30:00.000000Z,7.45,67.3,-16.32,-0.15,-1.46,-0.46,4.41,4.52,4.07,0.387497086092643
2020-04-08T23:00:00.000000Z,7.27,69.7,-33.35,0.01,-2.51,-0.42,4.41,4.49,4.04,0.387497086092643
2020-04-08T23:30:00.000000Z,7.07,69.4,-20.54,0.0,-1.65,-0.37,4.37,4.46,4.01,0.387497086092643
2020-04-09T00:00:00.000000Z,7.17,69.7,-25.88,-0.16,-2.23,-0.52,4.35,4.43,3.98,0.387497086092643
2020-04-09T00:30:00.000000Z,7.46,66.0,-41.36,-0.04,-3.28,-0.53,4.31,4.41,3.96,0.387497086092643
2020-04-09T01:00:00.000000Z,7.07,67.4,-43.37,-0.05,-4.35,-0.85,4.21,4.38,3.93,0.387497086092643
2020-04-09T01:30:00.000000Z,6.25,68.9,-33.09,-0.07,-3.44,-0.7,4.09,4.33,3.91,0.387497086092643
2020-04-09T02:00:00.000000Z,5.83,70.0,-20.72,-0.07,-2.04,-0.48,4.02,4.28,3.89,0.387497086092643
2020-04-09T02:30:00.000000Z,5.55,67.2,-14.63,0.05,-1.68,-0.46,3.99,4.23,3.86,0.387497086092643
2020-04-09T03:00:00.000000Z,5.14,71.0,-14.48,1.36,-1.2,-0.42,3.96,4.19,3.84,0.387497086092643
2020-04-09T03:30:00.000000Z,4.85,70.1,-17.87,14.21,4.07,0.42,3.93,4.16,3.81,0.387497086092643
2020-04-09T04:00:00.000000Z,4.62,73.3,-6.88,59.18,28.37,4.85,3.89,4.12,3.79,0.387497086092643
2020-04-09T04:30:00.000000Z,4.43,71.2,-4.22,83.67,37.53,5.88,3.88,4.09,3.76,0.387497086092643
2020-04-09T05:00:00.000000Z,4.33,74.2,15.61,167.19,79.15,13.18,3.89,4.06,3.74,0.387497086092643
2020-04-09T05:30:00.000000Z,4.57,71.9,27.06,286.28,137.81,23.56,3.97,4.05,3.72,0.387497086092643
2020-04-09T06:00:00.000000Z,5.11,69.7,58.85,566.18,285.61,51.59,4.1,4.05,3.7,0.387497086092643
2020-04-09T06:30:00.000000Z,5.85,64.4,122.97,751.43,390.73,73.34,4.23,4.06,3.69,0.387497086092643
2020-04-09T07:00:00.000000Z,6.54,62.4,151.88,789.1,412.93,75.53,4.4,4.09,3.68,0.387497086092643
2020-04-09T07:30:00.000000Z,7.0,56.3,173.19,824.82,430.24,75.0,4.64,4.16,3.68,0.387497086092643
2020-04-09T08:00:00.000000Z,7.56,52.7,285.2,1055.86,565.17,96.31,4.91,4.25,3.7,0.387497086092643
2020-04-09T08:30:00.000000Z,7.54,50.3,313.54,1091.33,583.95,99.07,5.23,4.37,3.73,0.387497086092643
2020-04-09T09:00:00.000000Z,7.33,50.6,316.17,1099.28,583.96,99.73,5.58,4.53,3.78,0.387497086092643
2020-04-09T09:30:00.000000Z,7.45,50.5,375.27,1233.54,661.6,112.86,5.96,4.7,3.85,0.387497086092643
2020-04-09T10:00:00.000000Z,7.39,52.0,393.51,1279.94,685.99,117.64,6.38,4.88,3.93,0.387497086092643
2020-04-09T10:30:00.000000Z,6.32,53.9,203.82,780.84,399.24,68.37,6.71,5.08,4.02,0.3867524169623433
2020-04-09T11:00:00.000000Z,6.49,55.3,310.77,1045.34,543.34,94.87,6.77,5.28,4.12,0.3867524169623433
2020-04-09T11:30:00.000000Z,6.1,55.3,176.66,656.81,327.1,56.03,6.8,5.43,4.22,0.3867524169623433
2020-04-09T12:00:00.000000Z,6.89,54.2,236.14,839.17,429.32,75.22,6.82,5.55,4.32,0.3867524169623433
2020-04-09T12:30:00.000000Z,6.66,53.2,186.47,681.46,350.75,61.88,6.82,5.64,4.41,0.3860096306865297
2020-04-09T13:00:00.000000Z,6.95,53.3,211.77,833.51,422.89,78.6,6.79,5.72,4.49,0.3860096306865297
2020-04-09T13:30:00.000000Z,6.97,51.0,197.29,818.65,414.9,81.17,6.63,5.76,4.56,0.3860096306865297
2020-04-09T14:00:00.000000Z,7.24,50.7,163.95,740.6,370.97,75.7,6.5,5.77,4.62,0.3860096306865297
2020-04-09T14:30:00.000000Z,7.18,49.0,116.3,618.71,303.56,72.4,6.34,5.76,4.67,0.3860096306865297
2020-04-09T15:00:00.000000Z,7.19,49.5,66.85,491.86,234.47,63.56,6.18,5.74,4.72,0.3860096306865297
2020-04-09T15:30:00.000000Z,6.84,48.5,23.94,347.47,168.63,54.03,5.98,5.7,4.75,0.3860096306865297
2020-04-09T16:00:00.000000Z,6.46,48.3,-13.46,205.0,102.37,39.73,5.73,5.64,4.78,0.3860096306865297
2020-04-09T16:30:00.000000Z,5.75,49.7,-64.05,66.9,17.39,2.56,5.43,5.56,4.79,0.3860096306865297
2020-04-09T17:00:00.000000Z,5.42,49.0,-71.08,32.13,5.58,0.89,5.13,5.46,4.78,0.3860096306865297
2020-04-09T17:30:00.000000Z,4.85,48.1,-74.85,5.11,-4.31,-0.5,4.82,5.33,4.76,0.3860096306865297
2020-04-09T18:00:00.000000Z,4.27,53.6,-75.63,-0.14,-6.55,-0.81,4.53,5.2,4.73,0.3860096306865297
2020-04-09T18:30:00.000000Z,3.54,56.1,-72.09,-0.26,-6.64,-0.81,4.24,5.05,4.68,0.3860096306865297
2020-04-09T19:00:00.000000Z,2.55,59.0,-66.51,-0.4,-7.12,-1.09,3.96,4.9,4.63,0.3860096306865297
2020-04-09T19:30:00.000000Z,1.3,62.0,-62.56,-0.34,-6.48,-0.93,3.68,4.75,4.56,0.3860096306865297
2020-04-09T20:00:00.000000Z,2.09,59.9,-68.83,-0.12,-5.9,-0.4,3.45,4.59,4.5,0.3860096306865297
2020-04-09T20:30:00.000000Z,2.0,59.6,-67.12,-0.22,-6.29,-0.63,3.24,4.43,4.42,0.3860096306865297
2020-04-09T21:00:00.000000Z,1.04,65.8,-59.3,-0.27,-6.48,-0.97,3.04,4.28,4.34,0.3860096306865297
2020-04-09T21:30:00.000000Z,0.28,63.2,-57.69,-0.1,-5.72,-0.8,2.85,4.13,4.26,0.3860096306865297
2020-04-09T22:00:00.000000Z,-0.73,64.2,-55.43,-0.08,-5.42,-0.94,2.67,3.99,4.18,0.3860096306865297
